mineral_index,Mineral Name,Derived Strunz Top-Level,Structural Groupname,Crystal Systems,MDS 1,MDS 2,MDS 3
4805,Roscoelite,09,Mica,,0.5932839004705956,-0.15135732717335504,0.035035336759443654
4806,Roselite,08,Roselite,monoclinic,-0.34845639070704404,0.32562282477330207,0.29575295137424384
4807,Rosemaryite,08,Alluaudite-Wyllieite,monoclinic,-0.33601612588805285,0.32463585833839986,0.3086475627331165
4808,Rosenbergite,03,Rosenbergite,tetragonal,0.6101381376817916,-0.11143128764341076,0.01876348281689738
4809,Rosenbuschite,09,Seidozerite-Rinkite,triclinic,0.6094251932796787,-0.04928297800382812,0.04435279658305304
4810,Rosenhahnite,09,,triclinic,0.5859259728298206,-0.12222499295662206,0.030029799870121728
4811,Roshchinite,02,Lillianite,orthorhombic,0.6777177477454877,-0.03314644786247163,0.00458188771285495
4812,Rosiaite,04,Kassite,hexagonal,0.6681161515550315,-0.10456765709681545,-0.006300432510298588
4813,Rosickýite,02,,monoclinic,0.7821976193486184,-0.020077875734341562,-0.0252412253075075
4814,Rosièresite,08,,,-0.213393947452198,-0.18255138740268081,0.31616813223696794
4815,Rossiantonite,08,Not in a structural group,triclinic,-0.2507517225458752,-0.26724474448045865,-0.06542974827434545
4816,Rossite,04,,triclinic,-0.340017363741153,0.31819897611190334,0.26636755174560917
4817,Rösslerite,08,,monoclinic,-0.2363055464356127,-0.20621017869151018,0.31303858723931255
4818,Rossmanite,09,Tourmaline,hexagonal,-0.14602362734127527,-0.20812544628382962,-0.013471830345724158
4819,Rossovskyite,04,Columbite,monoclinic,0.6386885378568794,-0.07482717204031468,0.048649621980597815
4820,Rostite,07,Khademite,orthorhombic,-0.22527613250474943,-0.28549071300341566,-0.26211169723750427
4821,Rotemite,03,"Hydrotalcite, Clay",hexagonal,0.5958717207163481,-0.17579611882043572,0.028318336633313474
4822,Roterbärite,02,Lapieite,orthorhombic,0.6693677812373057,-0.03345366671724202,0.0005195459426015799
4823,Rotherkopfite,09,Neptunite,monoclinic,0.6017889875007413,-0.051727340429347096,0.04855209289896793
4824,Rouaite,04,,monoclinic,0.6038214450404895,-0.1688653262106705,0.009055208077140133
4825,Roubaultite,05,,triclinic,-0.18841747377693627,-0.3251829099689952,-0.055314799378232894
4826,Roumaite,09,,monoclinic,0.6094238145745865,-0.057147098157126534,0.036060445188814856
4827,Rouseite,04,,triclinic,-0.3427258603528998,0.3285999608891833,0.23636841213783036
4828,Routhierite,02,Routhierite,tetragonal,0.6768293701267385,-0.02535186168058532,-0.011999309993087114
4829,Rouvilleite,05,,monoclinic,-0.2014390672424265,-0.06752684965434289,-0.04924018304729724
4830,Rouxelite,02,,monoclinic,0.6580555067036723,-0.025440681130446265,-0.020898969571567335
4831,Roweite,06,,orthorhombic,0.586698604599193,-0.13903165737849935,0.04163500185633941
4832,Rowlandite-(Y),09,Rowlandite,,0.6273037059708175,-0.029849662633141896,0.016757972082393463
4833,Rowleyite,08,Not in a structural group,cubic,0.607886571223732,-0.11736370050239131,0.03695385200022581
4834,Roxbyite,02,,"monoclinic, triclinic",0.654145159602196,-0.03184915053212785,-0.01583196510372207
4835,Roymillerite,09,Molybdophyllite,triclinic,-0.17989424639534982,-0.2231726775919215,-0.05780141049935171
4836,Rozenite,07,Starkeyite,monoclinic,-0.3623977949565641,0.2771548825703566,-0.35757742676534304
4837,Rozhdestvenskayaite-(Zn),02,Tetrahedrite,cubic,0.6784290331288266,-0.03400674425242252,0.02495034967859212
4838,Rruffite,08,Roselite,monoclinic,-0.35023856391019903,0.3116330484250417,0.2763148969473388
4839,Ruarsite,02,,monoclinic,0.6859301936400071,0.029995001918029562,0.015211785007176003
4840,Rubicline,09,Feldspar,monoclinic,0.6108632011029268,-0.0521642558050822,0.014536666746558694
4841,Rubinite,09,Garnet,cubic,0.6197508389980443,-0.04192131057945107,0.029150589299856484
4842,Rucklidgeite,02,Tetradymite,hexagonal,0.6559221067223803,-0.013358794483658272,-0.013922833798773626
4843,Rudabányaite,08,Not in a structural group,cubic,-0.2506579835607104,0.0005076857072454713,0.3523678514897086
4844,Rudashevskyite,02,Diamond-Sphalerite,cubic,0.6170170247685413,0.0013395243638315325,0.0071434375141145945
4845,Rudenkoite,09,,monoclinic,0.5872625363536508,-0.17379865758185029,0.029776588983696367
4846,Rüdlingerite,08,Fianelite,monoclinic,-0.158668183860442,0.0874137616976898,0.39607384851390676
4847,Rudolfhermannite,04,,hexagonal,-0.32813709721011913,0.29082026646805087,-0.3497624770612085
4848,Ruifrancoite,08,Roscherite,monoclinic,-0.24716691545770772,-0.16565419955589147,0.34048956365539645
4849,Ruitenbergite,06,,monoclinic,0.6049425466199317,-0.17117521832014013,0.025810257211489253
4850,Ruizhongite,02,Not in a structural group,cubic,0.654769418563178,-0.04778642277016019,-0.02614753206480145
4851,Ruizite,09,Ruizite,monoclinic,0.5868631494116463,-0.1522756151413095,0.04983881156568023
4852,Rumoiite,01,,orthorhombic,0.6278909103622142,0.5222575846451639,-0.05275500339541788
4853,Rumseyite,03,,tetragonal,0.6466752990592171,0.03112783738558294,-0.06277166238700815
4854,Rundqvistite-(Ce),09,Vladykinite,monoclinic,0.5977469978005814,-0.04067871371674585,0.04866997748057079
4855,Rusakovite,08,,,-0.235212982819984,-0.19613589850022012,0.3212393267860495
4856,Rusinovite,09,Not in a structural group,orthorhombic,0.6113857296771228,-0.01767411080288962,0.006901690605849126
4857,Russellite,07,,"orthorhombic, tetragonal",-0.1758004280405977,0.49476911749223557,-0.0902567475378298
4858,Russoite,03,,hexagonal,0.6235427496603239,-0.10844773748025607,0.024389225265947237
4859,Rustenburgite,01,"Perovskite, Auricupride",cubic,0.6291885745943065,0.5224159012114343,-0.05441682892703552
4860,Rustumite,09,,monoclinic,-0.17820883626759132,-0.1422526587051333,0.021120350886680662
4861,Ruthenarsenite,02,Modderite,orthorhombic,0.6547763685102599,0.12301292417905967,0.023538483024462
4862,Rutheniridosmine,01,,,0.6280518431368257,0.5225954535621732,-0.05344193045211317
4863,Ruthenium,01,,hexagonal,0.626443844451645,0.5214250711457336,-0.053336610574639606
4864,Rutherfordine,05,,orthorhombic,-0.17539451419466567,-0.2826334389004579,-0.05717276084676201
4865,Rutile,04,Rutile,tetragonal,0.6780099693061366,-0.08040206242203074,0.042697446474696685
4866,Ryabchikovite,09,Pyroxene,monoclinic,0.5929447426108978,-0.03515730743033588,0.008538710538459336
4867,Rynersonite,04,Aeschynite,orthorhombic,0.6534616079157711,-0.09888678652641272,0.03084275210951041
4868,Saamite,09,Seidozerite-Lamprophyllite,triclinic,0.6209225385880914,-0.13844366995158808,0.06192560735135219
4869,Sabatierite,02,,"orthorhombic, tetragonal",0.6542833892142843,-0.03238979053173324,-0.01597764654274994
4870,Sabelliite,08,,hexagonal,-0.2262586550589853,-0.18695370136395736,0.31440472870972136
4871,Sabieite,07,Sabieite,hexagonal,-0.25854471745669133,-0.1528267791202133,-0.280058160050342
4872,Sabinaite,05,,monoclinic,-0.1582053217765449,-0.20636155524343677,-0.023710606824889843
4873,Sabugalite,08,Meta-autunite,tetragonal,-0.25929390837225297,-0.24667133442464667,0.37014247099706166
4874,Saccoite,07,Not in a structural group,tetragonal,-0.2183914307133056,-0.2501117345153458,-0.2403034118249748
4875,Sachanbińskiite,09,Beryl,orthorhombic,0.6030555122590309,-0.06511700199967543,0.022600234136192512
4876,Sacrofanite,09,Cancrinite-sodalite,hexagonal,-0.2235731855486499,-0.20174523883160128,-0.2597517240204926
4877,Sadanagaite,09,Amphibole,monoclinic,0.5779329412215723,-0.09114225773468485,0.037072035148333474
4878,Saddlebackite,02,Tetradymite,hexagonal,0.6502095103789435,-0.017007839882375038,-0.02713693564237961
4879,Safflorite,02,Marcasite,orthorhombic,0.6571367510717974,0.15170938282279298,0.04247721634062432
4880,Sahamalite-(Ce),05,,monoclinic,-0.2793643985563917,0.30434866906995023,-0.08319449314103375
4881,Sahlinite,08,,monoclinic,-0.23611662544268025,-0.08643652834080695,0.28535101526622525
4882,Sailaufite,05,Arseniosiderite,monoclinic,-0.23834005883374224,-0.15677465648259387,0.2450715057383554
4883,Sainfeldite,08,Hureaulite,monoclinic,-0.24868070214965016,-0.17402268176679714,0.32363130141015
4884,Sakhaite,05,Harkerite,cubic,-0.17271660716758933,-0.12131583133517317,-0.028240581171094147
4885,Sakuraiite,02,"Stannite, Diamond-Sphalerite","tetragonal, cubic",0.6303081911694349,-0.036968060573687185,0.008165645551905467
4886,Salammoniac,03,,cubic,0.628457367290501,-0.03340124664872344,0.010821082055865195
4887,Saléeite,08,,monoclinic,-0.2564676666306263,-0.20371161515205274,0.3687416101497223
4888,Salesite,03,,orthorhombic,0.6040704144075851,-0.158467713345107,0.004317022806759864
4889,Saliotite,09,Corrensite,monoclinic,0.5898744008311112,-0.16178459221396374,0.03234652172737366
4890,Saltonseaite,03,Rinneite,hexagonal,0.6270868932292052,0.08627196863856022,0.02025771245364337
4891,Salzburgite,02,Meneghinite,orthorhombic,0.6651916668615727,-0.018702646995179047,-0.003388249373192369
4892,Samaniite,02,,tetragonal,0.6216740193588302,-0.015263215067459191,0.009635954459312167
4893,Samarskite-(Y),04,Columbite,monoclinic,0.6436650803199104,-0.08635072672662673,0.04458894074847125
4894,Samarskite-(Yb),04,Columbite,monoclinic,0.6595548228062011,-0.08473889059189446,0.027047339142071847
4895,Samfowlerite,09,,monoclinic,0.5900973074890559,-0.08029815533464768,0.035167687745108756
4896,Sampleite,08,,monoclinic,-0.27960677132004513,-0.035172457350499925,0.31486657002506135
4897,Samraite,08,,monoclinic,0.620079821044721,3.709572412887406e-05,0.022850915441150622
4898,Samsonite,02,,monoclinic,0.6745563961653496,-0.03028842197721995,0.0291192805395043
4899,Samuelsonite,08,,monoclinic,-0.22963040916926797,-0.13023497485352126,0.32957018211277384
4900,Sanbornite,09,,orthorhombic,0.6189174407979203,-0.016847697973972064,0.011733879259187584
4901,Sanderite,07,Not in a structural group,orthorhombic,-0.3339592457768143,0.28214028059459356,-0.3179257838409041
4902,Saneroite,09,Saneroite,triclinic,-0.22690856059210107,-0.14237361355351394,0.31743512330331264
4903,Sangenaroite,02,Ferdowsiite,monoclinic,0.668181929838457,-0.014201777250192971,0.006778749615466383
4904,Sanguite,03,,monoclinic,0.6319344125938959,0.06489458448726634,-0.019776698020371675
4905,Sanidine,09,Feldspar,monoclinic,0.6087408049493919,-0.05248878443021735,0.014291468601213142
4906,Sanjuanite,08,,monoclinic,-0.2528499335636638,-0.2437954199983627,0.03381315657649029
4907,Sanmartinite,07,Columbite,"triclinic, monoclinic",-0.2921338276396285,0.4177679689568265,-0.06466841576459227
4908,Sanrománite,05,Burbankite,hexagonal,-0.2814852164337583,0.26955164794905284,-0.13097780431591746
4909,Santabarbaraite,08,Amorphous,,-0.24685153438992874,-0.19310142441431777,0.34121606440876295
4910,Santaclaraite,09,,triclinic,0.5885932468888152,-0.09916772713269077,0.04614749350383377
4911,Santafeite,08,,orthorhombic,-0.23670112431121154,-0.1735080540163765,0.33389200386495765
4912,Santanaite,07,,hexagonal,0.015939035766316202,0.5171686283947492,-0.1337764927560102
4913,Santarosaite,06,,tetragonal,0.6460371323690663,-0.03724237269594505,-0.03849886957888495
4914,Santite,06,Santite,orthorhombic,0.6069460100181048,-0.16040796276634073,0.031277143943491306
4915,Saponite,09,"Clay, Smectite-vermiculite",,0.58203359860298,-0.10330211485985841,0.03019762421852131
4916,Sapozhnikovite,09,Sodalite,cubic,0.5988314698964233,-0.09791393032179874,0.026307337468008143
4917,Sapphirine,09,Sapphirine,"triclinic, monoclinic",0.5967975886090796,-0.05592739852635163,0.014895778556590751
4918,Sarabauite,02,,monoclinic,0.6616979301383952,-0.04234566474768946,0.022861103602147728
4919,Saranchinaite,07,Not in a structural group,monoclinic,-0.3209499523583209,0.24973728724543212,-0.34893391334148444
4920,Saranovskite,04,Crichtonite,hexagonal,0.6513045029997091,-0.07462753969785554,0.05029375933115268
4921,Sarcolite,09,,tetragonal,-0.2173768771893157,-0.2056504619985552,0.13376573537106567
4922,Sarcopside,08,Olivine-Sarcopside,monoclinic,-0.3580714209886044,0.3604740943063161,0.29250497774736883
4923,Sardashtite,02,Owyheeite,monoclinic,0.6600552834711666,-0.024095775526600152,-0.021575817409215315
4924,Sardignaite,07,Not in a structural group,monoclinic,0.6226797438749424,-0.14559395284528265,0.031649775411922286
4925,Sarkinite,08,Wagnerite,monoclinic,-0.23519500024731452,-0.14794759903672364,0.3324000335198229
4926,Sarmientite,08,,monoclinic,-0.2594879423939972,-0.21392347923021723,0.051961311333487775
4927,Sarrabusite,03,Not in a structural group,monoclinic,-0.2307026562443481,-0.07617075229313323,-0.38688618296029315
4928,Sarrochite,08,,hexagonal,0.6112489248823447,-0.08683470314067326,0.04854080065777117
4929,Sartorite,02,Sartorite,monoclinic,0.6528371245468333,0.0072058633478799435,-0.0537359215625774
4930,Sarvodaite,07,,monoclinic,-0.32798917135580963,0.25096842743052955,-0.3662296580048145
4931,Saryarkite-(Y),09,,tetragonal,-0.22832620048937757,-0.23153094788596787,0.21334955768063976
4932,Sasaite,08,,orthorhombic,-0.2463055029659933,-0.20756774730241867,0.33768322604192264
4933,Sassite,04,Pseudobrookite,orthorhombic,0.6654005797891441,-0.06904631118502574,0.04250868804696643
4934,Sassolite,06,,triclinic,0.614379215430987,-0.15226988811580527,0.02521814095985692
4935,Satimolite,06,,orthorhombic,0.5938815826504759,-0.17279413283135558,0.03080034363995355
4936,Satpaevite,04,,,0.6426452772931309,-0.08455313503514286,-0.0036550147845228545
4937,Satterlyite,08,Holtedahlite,hexagonal,-0.23530853227041226,-0.13225653128227238,0.32530310938251694
4938,Sauconite,09,"Clay, Smectite-vermiculite",,0.5971483642589916,-0.12238111902041243,0.02658642977329921
4939,Savelievaite,06,Ludwigite,orthorhombic,-0.2428735697171775,0.3895446160423054,-0.058581196520422554
4940,Sayrite,04,,monoclinic,0.6383162199133916,-0.2244879101455794,0.0014747013195447571
4941,Sazhinite-(Ce),09,,orthorhombic,0.6231034504293914,-0.05983062231076808,0.032341527423882424
4942,Sazhinite-(La),09,,orthorhombic,0.6221137667169796,-0.055826906978430846,0.025852155359324704
4943,Sazykinaite-(Y),09,,hexagonal,0.6286747731137988,-0.07969583640109039,0.03318157780267494
4944,Sbacchiite,03,Not in a structural group,orthorhombic,0.6125043703095507,0.08894838439594302,-0.0016772469057514273
4945,Sborgite,06,,monoclinic,0.6060259450793186,-0.16534304936950797,0.03319878294253276
4946,Scacchite,03,Scacchite,hexagonal,0.6333930868792992,0.13349394113131913,0.0066742729509784065
4947,Scainiite,02,,monoclinic,0.662105399719881,-0.024107874069330286,-0.010919116376003337
4948,Scandiobabingtonite,09,Rhodonite,triclinic,0.581942255797579,-0.07703846757552306,0.04853826893472633
4949,Scandio-fluoro-eckermannite,09,Amphibole,monoclinic,0.5797458142679018,-0.01589775960991144,0.04781430254700596
4950,Scandio-winchite,09,Amphibole,monoclinic,0.5709869606924813,-0.07715644213257611,0.054399045702678464
4951,Scarbroite,05,,triclinic,-0.18267763353592084,-0.3002766088656081,-0.044419144707895396
4952,Scawtite,09,,monoclinic,-0.1816884511931357,-0.17249540540566574,-0.05726484035154848
4953,Scenicite,07,Not in a structural group,orthorhombic,-0.2364651493902694,-0.33407218899732893,-0.26876541942319926
4954,Schachnerite,01,,hexagonal,0.6272733589775349,0.5245952343374723,-0.05142145031294745
4955,Schafarzikite,04,Minium,tetragonal,0.6350317021771006,-0.049929486681767665,0.02764322983137596
4956,Schäferite,08,Garnet,cubic,-0.3297183699106103,0.3339051972138016,0.2931425008578071
4957,Schairerite,07,,hexagonal,-0.23629608161007382,-0.0725255502812671,-0.2973353801911134
4958,Schallerite,09,"Pyrosmalite, Clay",hexagonal,0.5917470771591605,-0.1251007313142982,0.04549722927914716
4959,Schapbachite,02,Rocksalt,cubic,0.6717449631026666,-0.02888619420815556,-0.0011405522146610038
4960,Schaurteite,07,Fleischerite,hexagonal,-0.2312626118840201,-0.2844622014054697,-0.25460063794650245
4961,Scheelite,07,Scheelite,tetragonal,-0.27502473116364146,0.38297590978032675,-0.0715904995088454
4962,Schertelite,08,,orthorhombic,-0.23527338161232986,-0.19919908743377507,0.3138363069364973
4963,Scheuchzerite,09,,triclinic,0.08141467672644148,-0.07372826493738038,0.029921519027202713
4964,Schiavinatoite,06,Zircon,tetragonal,-0.24747308925072437,0.36324772543732015,-0.036041384574164684
4965,Schieffelinite,07,Schieffelinite,orthorhombic,-0.22982791465538366,-0.2868081688610217,-0.2887298611672897
4966,Schindlerite,04,Pascoite,triclinic,0.6184536438024418,-0.17855630062541705,0.030557874990450463
4967,Schizolite,09,Pectolite,triclinic,0.5808234851760834,-0.1033506128374077,0.055379154137675565
4968,Schlegelite,08,,orthorhombic,-0.20815409720759787,-0.07831142103879704,0.23369936582582745
4969,Schlemaite,02,,monoclinic,0.6729449186420806,-0.05299281402757503,-0.019029808860968406
4970,Schlossmacherite,07,Alunite-Alunite,,-0.21106899467415613,-0.2701802556585588,-0.25595278611953676
4971,Schlüterite-(Y),09,Epidote,monoclinic,0.6140226315225349,-0.11858318772672766,0.030551808967759855
4972,Schmidite,08,Calcioferrite-Schoonerite,orthorhombic,-0.24743647755089798,-0.1778163376506488,0.3532055264142536
4973,Schmiederite,07,Linarite,monoclinic,-0.20661523553398028,-0.27086845557667255,-0.2804762510742719
4974,Schmitterite,04,,orthorhombic,-0.20826993042237008,-0.2935320710414482,-0.3313758111794344
4975,Schneebergite,08,Natrochalcite,monoclinic,-0.23435974532482406,-0.14465482512008812,0.33907484392193454
4976,Schneiderhöhnite,04,,triclinic,0.6129912761350506,-0.0008159721762346604,0.038943871883001656
4977,Schoderite,08,,monoclinic,-0.34480410798469946,0.32171231985063525,0.28993077685830926
4978,Schoenfliesite,04,Perovskite,cubic,0.6007422035282068,-0.17376278325210223,0.04040619078146096
4979,Schoepite,04,Schoepite,orthorhombic,0.6365413947310987,-0.2405497206970999,0.03610387272460874
4980,Schöllhornite,04,,hexagonal,0.6339359080576312,-0.011183925653788545,0.015598765136356295
4981,Scholzite,08,,orthorhombic,-0.3560388722284749,0.33224796833325687,0.302934534225099
4982,Schoonerite,08,Calcioferrite-Schoonerite,orthorhombic,-0.26059548423900014,-0.18273060164478228,0.34902063436054626
4983,Schorl,09,Tourmaline,hexagonal,-0.15031630128019724,-0.20100777596444783,-0.004468935593984291
4984,Schorlomite,09,Garnet,cubic,0.6054103961723417,-0.06529256356564246,0.05013894580572119
4985,Schreibersite,01,,tetragonal,0.6316765256417722,0.1257518664657805,0.018081063048073817
4986,Schreyerite,04,Schreyerite,monoclinic,0.6814619057713764,-0.06072568014173565,0.04717477949214054
4987,Schröckingerite,05,Schröckingerite,triclinic,-0.22728725900715013,-0.2326464624054746,-0.13081909629339464
4988,Schubnelite,08,Schubnelite,triclinic,-0.35319938236634163,0.36772373015863474,0.31069055383944444
4989,Schuetteite,07,,hexagonal,-0.215321558153657,-0.18978861961253596,-0.31138063084511447
4990,Schuilingite-(Nd),05,,orthorhombic,-0.17428382619495295,-0.2564788517706485,-0.06530873400685365
4991,Schulenbergite,07,Ktenasite,hexagonal,-0.22995459375736593,-0.2678636368103984,-0.2586008436100921
4992,Schüllerite,09,Seidozerite-Murmanite,triclinic,0.6011295686916931,-0.04135392909307227,0.05826725341060027
4993,Schultenite,08,,monoclinic,-0.21503134937044324,-0.20302993541676828,0.27698117820550594
4994,Schumacherite,08,,triclinic,-0.22064568600908863,-0.1363654391922295,0.34014023637241425
4995,Schwartzembergite,03,,tetragonal,0.6157312980419734,-0.08982143674501064,-0.02989609181512652
4996,Schwertmannite,07,Coronadite,"tetragonal, triclinic",-0.23959708941890456,-0.25946621392162494,-0.2424103619695926
4997,Sclarite,05,,monoclinic,-0.1753621747782876,-0.2490086867163887,-0.025208979593090257
