source_index,target_index,neighbor_rank,distance
7,3164,8,1.3955226355533172
7,2768,9,1.3986109811714282
7,618,10,1.3988223793967367
8,639,1,1.0480498878638231
8,5828,2,1.32362331054517
8,804,3,1.5083889441252452
8,164,4,1.5187391213501
8,3049,5,1.5745680078810236
8,1463,6,1.582674430517736
8,2888,7,1.6562535365591047
8,2664,8,1.667697796721516
8,5588,9,1.7222592594789983
8,395,10,1.7270808457643179
9,49,1,0.4858253341371358
9,864,2,0.6398347981786914
9,271,3,0.6431926996467364
9,6127,4,0.7828218753915143
9,4620,5,0.8011824028364926
9,2637,6,0.8403804174949876
9,3899,7,0.8661949768751844
9,5024,8,0.8680855548917924
9,281,9,0.8769285735310008
9,4373,10,0.9179162774262778
10,5737,1,0.11495285234552342
10,3458,2,0.1982956869323016
10,109,3,0.21429808459164293
10,1820,4,0.36234983214893046
10,2893,5,0.4528771125502222
10,2677,6,0.47035907006298255
10,5736,7,0.6896618267392985
10,2392,8,0.8087677937646691
10,2190,9,0.8803381200770779
10,4711,10,0.9839952381831308
11,1787,1,0.07126032297875698
11,5563,2,0.39415036696065003
11,1515,3,0.5670069844010803
11,1794,4,0.584899960151055
11,6007,5,0.7088771064057802
11,4893,6,0.7443501731262561
11,2588,7,0.8283107035905859
11,5411,8,0.8580368733178703
11,6090,9,0.8873122079940985
11,5056,10,0.9324277829417972
12,1235,1,0.8809766220337689
12,1938,2,0.8984888468994344
12,5009,3,0.9187908487250454
12,3379,4,0.9734885738166736
12,2635,5,1.0132427414118208
12,2891,6,1.0269764520840114
12,5397,7,1.0574173888957537
12,2421,8,1.0662524545245045
12,3566,9,1.0749442706661632
12,3676,10,1.0803048867670126
13,947,1,1.1717254130430037
13,1230,2,1.2403421485623503
13,4899,3,1.2740893780694982
13,504,4,1.3404427427866217
13,3567,5,1.3513229841523677
13,6021,6,1.3838381941053515
13,4416,7,1.394705737295466
13,296,8,1.4052855378968188
13,294,9,1.4406917377660395
13,3420,10,1.485254548721282
14,5507,1,0.7614012307574266
14,5511,2,1.4801265401307147
14,3714,3,1.7084775949452689
14,3891,4,1.712476679377671
14,3161,5,1.8211180861323524
14,2416,6,1.859655140066749
14,2105,7,1.9458855957786165
14,1738,8,1.953496944836201
14,4606,9,1.9562102797786003
14,141,10,1.9610712175925844
15,5614,1,0.1375576175170043
15,3332,2,0.4164715439437925
15,1493,3,0.42307119412910565
15,1723,4,0.4513749062620319
15,1724,5,0.47878761979316736
15,4950,6,0.5143375437949419
15,1251,7,0.5334092521076084
15,5996,8,0.5383197936490625
15,3346,9,0.541542646314778
15,2681,10,0.5727591741198713
16,2022,1,0.8250247448241471
16,6068,2,1.1695303058143673
16,4808,3,1.4052589115828353
16,5517,4,1.5769151903678322
16,890,5,1.6403638210702238
16,1435,6,1.7640574392686004
16,1807,7,1.7654482149791215
16,1587,8,1.7737677615648038
16,1236,9,1.7875616150272942
16,2976,10,1.7918602022784473
17,3270,1,0.21363573328939447
17,4983,2,0.318215512240843
17,1906,3,0.3187840686282303
17,934,4,0.32936452891547885
17,1468,5,0.35217363860195067
17,3337,6,0.36241870310563984
17,1799,7,0.3641617064343232
17,5653,8,0.3695357229051401
17,4151,9,0.3936684269436789
17,4553,10,0.3996722323585825
18,1615,1,0.1376770960186258
18,308,2,0.5328018197985459
18,2012,3,0.5563018252287503
18,4210,4,0.6567069984993078
18,5422,5,0.6759127336055581
18,4925,6,0.7891290752452274
18,5628,7,0.8051823637968955
18,3209,8,0.9561843107306638
18,4723,9,0.9834225000140355
18,1776,10,1.0411207939097207
19,2536,1,0.3114190870623777
19,709,2,0.37447589449793883
19,2309,3,0.40172993723171535
19,5858,4,0.4811342983551954
19,1908,5,0.5597430924276015
19,6131,6,0.5890480382534463
19,3650,7,0.5890480382534463
19,3476,8,0.590534422265587
19,6031,9,0.6063701931806843
19,2020,10,0.6191947756152539
20,637,1,0.09573546274454928
20,1631,2,0.16163778805025225
20,4011,3,0.1934670216030876
20,3506,4,0.19446801745960463
20,4476,5,0.19446801745960463
20,4233,6,0.2185097138052233
20,4126,7,0.34645196497549907
20,1647,8,0.8209486481038097
20,3812,9,0.8297030532626201
20,4068,10,0.8332641031710755
21,5919,1,0.06872926325769947
21,62,2,0.7275742066049132
21,2987,3,0.7297935509045919
21,1078,4,0.8017879615194938
21,2178,5,0.8365716763666035
21,2363,6,0.8619283878947385
21,1351,7,0.8642140614097644
21,3705,8,0.8901761274575863
21,4917,9,0.9351180447435969
21,1383,10,0.9560416082231504
22,2130,1,0.12158415785881252
22,3933,2,0.5125352963996949
22,1147,3,0.512754907052851
22,381,4,0.518707222340358
22,4190,5,0.8560765362116342
22,3401,6,0.8952086472360046
22,5050,7,0.9495307377215848
22,3209,8,0.9579732143527844
22,4466,9,0.9687832842327745
22,4416,10,0.9906354005538972
23,2452,1,0.2837916298481125
23,2467,2,0.3592230512372902
23,999,3,0.4725156906390002
23,1597,4,0.5326236314380101
23,2244,5,0.5824542641176601
23,662,6,0.5968307350977703
23,1388,7,0.6443850285234897
23,3522,8,0.6689066826723343
23,5646,9,0.7113527042143801
23,5780,10,0.7202483049900819
24,4453,1,0.35701143963268006
24,3504,2,0.6257114606417113
24,3152,3,0.8075872443922676
24,6191,4,0.8487541653883852
24,4335,5,0.8864123943811185
24,3137,6,0.9175154113834777
24,3262,7,0.9465660962883387
24,4100,8,0.9883962768408194
24,3951,9,1.0174193674978316
24,4240,10,1.0176169714381713
25,26,1,0.26562750457449685
25,3891,2,1.3200943529215343
25,4017,3,1.5834933644306957
25,2899,4,1.7186916260567544
25,4394,5,1.8196555466096405
25,5511,6,1.892781055752118
25,5312,7,1.943547333794074
25,4606,8,1.965651417041517
25,5507,9,1.9928791897151337
25,14,10,2.0462206807494985
26,25,1,0.26562750457449685
26,3891,2,1.339809231809273
26,4017,3,1.6058670466911145
26,2899,4,1.7598427802277097
26,4394,5,1.8391585153976338
26,5511,6,1.913956340607254
26,4606,7,1.9564175587801613
26,5312,8,1.9618190475042423
26,5507,9,1.9682760010232208
26,14,10,2.0448519098429427
27,4311,1,0.8403677125380035
27,2682,2,0.9252876991223622
27,5382,3,0.9609273978209082
27,486,4,1.028726014056497
27,5888,5,1.058681784926276
27,3561,6,1.0780354458041108
27,4895,7,1.0832751315543134
27,6115,8,1.0858979497229222
27,495,9,1.093568391400279
27,555,10,1.0967459937322743
28,1716,1,0.31742336319648723
28,1740,2,0.49683532566515287
28,1745,3,0.5749298926902192
28,4138,4,0.623641339100532
28,4009,5,0.6668338169498201
28,1695,6,0.7199061194991615
28,4823,7,0.7336615779119012
28,1749,8,0.7961938880397221
28,3432,9,0.8158651086781229
28,3413,10,0.8489401771662803
29,4076,1,0.44097081463044036
29,1694,2,0.45045957596723457
29,4137,3,0.5131362350511331
29,3336,4,0.5260468180790135
29,1883,5,0.6499892550334462
29,4523,6,0.6598249100569816
29,4515,7,0.661741687174418
29,4522,8,0.663735223402287
29,4514,9,0.6656407404882234
29,1700,10,0.6823174275889776
30,5989,1,0.5574577213008651
30,1745,2,0.7599457671876899
30,1887,3,0.8403281931222685
30,3021,4,0.8423769622412872
30,4823,5,0.8657495647083056
30,1748,6,0.9097202972545805
30,4522,7,0.948972245596234
30,4514,8,0.9501474901318875
30,3377,9,0.967672033881763
30,3883,10,0.9797735926241382
31,3755,1,1.524735670745525
31,5357,2,1.6927856575047462
31,77,3,1.8141922864320927
31,2552,4,1.8189642512321313
31,1036,5,1.8244096056577497
31,599,6,1.8265734035659247
31,182,7,1.8471716284160367
31,2040,8,1.849885449679413
31,4987,9,1.8542936282995857
31,347,10,1.8754835347946808
32,4715,1,0.46133569337491015
32,2683,2,0.9190628820934159
32,3930,3,0.9190628820934159
32,6034,4,0.9190628820934159
32,570,5,0.9326359397568605
32,6125,6,0.9326359397568605
32,801,7,1.0716679530627216
32,5282,8,1.0833899438581387
32,4622,9,1.1659043867563386
32,1920,10,1.166191483032773
33,5405,1,0.05697405346231597
33,34,2,0.37114666139475977
33,35,3,0.37759440245478704
33,5406,4,0.3818560589570104
33,1611,5,0.45997802759014816
33,5412,6,0.7929879075153405
33,3994,7,0.8129078783219168
33,3251,8,1.0189263113736493
33,5825,9,1.123065496523751
33,4867,10,1.1236459886391463
34,35,1,0.09363028939724817
34,5406,2,0.11305945332854574
34,1611,3,0.27887073025534226
34,33,4,0.37114666139475977
34,5405,5,0.3765304498548028
34,5412,6,0.7041293998196128
34,3994,7,0.7230450118952144
34,3251,8,0.9648324030971006
34,5225,9,1.0257809702945415
34,1673,10,1.0619099150897475
35,5406,1,0.05697407588153885
35,34,2,0.09363028939724817
35,1611,3,0.26268279939940503
35,33,4,0.37759440245478704
35,5405,5,0.3818810084267309
35,5412,6,0.6973247572156992
35,3994,7,0.7193242900579907
35,3251,8,0.9538639229699074
35,5225,9,1.0299724770955576
35,1673,10,1.0520257328708116
36,3660,1,0.13172097247029563
36,1331,2,0.2627929759248393
36,3206,3,0.480252642562151
36,3470,4,0.5893247614301701
36,116,5,0.8235250048201961
36,4445,6,0.9348212255194025
36,2884,7,0.9757086769757257
36,5599,8,1.3036014027172982
36,2277,9,1.3840313011244356
36,5621,10,1.410863572170639
37,702,1,0.2945620287596049
37,5039,2,0.3968985192798624
37,4404,3,0.6076036328332459
37,516,4,0.6289209967640527
37,1904,5,0.6300542636612664
37,3981,6,0.7163196982198639
37,6032,7,0.8261839839126612
37,2015,8,0.8277301729107123
37,3159,9,0.8430918569291297
37,2031,10,0.861622373012515
38,3649,1,1.1431254666327368
38,688,2,1.1680204354707642
38,1214,3,1.2500335402228355
38,748,4,1.2588149595853326
38,4377,5,1.2627934160045093
38,4131,6,1.3405548314589388
38,5105,7,1.393087948704237
38,1415,8,1.394590726886636
38,1170,9,1.396320692540927
38,915,10,1.401834772749247
39,3302,1,0.5075811620901289
39,3123,2,0.5075811620901289
39,5340,3,0.5075811620901289
39,5104,4,0.8142939133281909
39,2466,5,0.8320561557783427
39,5171,6,0.8359488604149377
39,4470,7,0.8966771713753054
39,2356,8,0.9157375535331291
39,1249,9,0.9157375535331291
39,5960,10,0.938159408015568
40,4045,1,0.5920496590700837
40,4284,2,0.9681332741685801
40,1179,3,0.9747669271525451
40,3561,4,0.9810717334441882
40,4458,5,0.9991213094784358
40,3688,6,1.0089839382850891
40,1361,7,1.011509988417296
40,46,8,1.0157939988529268
40,3788,9,1.038453387911417
40,3163,10,1.0408269491917843
41,42,1,0.006600544685636699
41,43,2,0.061045354728240075
41,44,3,0.06289659264044008
41,3702,4,0.13975520412359516
41,4361,5,0.1599810662943588
41,4362,6,0.17123223092082268
41,4363,7,0.17190091023020884
41,2132,8,0.21075979635830197
41,6119,9,0.2285385663303785
41,829,10,0.26351393826294917
42,41,1,0.006600544685636699
42,43,2,0.06009117231933409
42,44,3,0.06203358715574203
42,3702,4,0.13766617453753424
42,4361,5,0.16011717197825948
42,4362,6,0.1708943842344749
42,4363,7,0.17158702604686024
42,2132,8,0.20963273533242646
42,6119,9,0.22840076383823754
42,829,10,0.26339443479389407
43,44,1,0.018395182114705214
43,42,2,0.06009117231933409
43,41,3,0.061045354728240075
43,3702,4,0.1561253289276153
43,4362,5,0.16028012441186812
43,4363,6,0.16103516478468305
43,4361,7,0.17123223092065668
43,2132,8,0.20640161436224286
43,6119,9,0.2238392352982261
43,829,10,0.25944888247475495
44,43,1,0.018395182114705214
44,42,2,0.06203358715574203
44,41,3,0.06289659264044008
44,4363,4,0.15998106629391465
44,4362,5,0.16103516478459481
44,3702,6,0.16189200990062783
44,4361,7,0.17190091023012616
44,2132,8,0.20924044425363586
44,6119,9,0.22488443710576086
44,829,10,0.26035116556466475
45,4442,1,0.6473191139201523
45,2386,2,0.7504824376360674
45,5602,3,1.054403924353965
45,4370,4,1.0693372726717685
45,4898,5,1.1673855764261032
45,2843,6,1.1702213574925475
45,943,7,1.172085712173639
45,6164,8,1.2354273035434138
45,452,9,1.2394325101276777
45,5214,10,1.241965662991739
46,3163,1,0.1623815410289388
46,1361,2,0.20219103654146667
46,4284,3,0.315132859575169
46,3561,4,0.4231149866403399
46,4039,5,0.5080711266801958
46,5573,6,0.6716308733534924
46,4826,7,0.6732771452044926
46,5714,8,0.756729380660934
46,1617,9,0.7893038817562472
46,1634,10,0.8762943824779611
47,931,1,0.34356576685928286
47,3,2,0.9673964737073646
47,4872,3,0.9844324867606244
47,4235,4,1.4187473163600808
47,3868,5,1.4187473163600808
47,5672,6,1.453665696636919
47,5671,7,1.4989398971280805
47,0,8,1.776920434475732
47,422,9,1.8588577453577757
47,5006,10,1.875376924092794
48,1919,1,0.6742426277100371
48,1812,2,0.7106002727578485
48,833,3,0.8093649190573503
48,1181,4,0.9015973225345569
48,4667,5,0.908496163620622
48,4940,6,1.0798482918448156
48,2946,7,1.1621116873017006
48,3736,8,1.2208260035601586
48,3130,9,1.2658368375191802
48,3560,10,1.2923918370963536
49,864,1,0.4437343564529361
49,271,2,0.4485626589621471
49,9,3,0.4858253341371358
49,2637,4,0.7026740754043685
49,5024,5,0.7049680324249193
49,281,6,0.7459995530906507
49,3899,7,0.8473242925053331
49,529,8,0.8913850196613913
49,4373,9,0.9109147294190048
49,6127,10,0.9163311969828907
50,1651,1,0.04586105681891969
50,5684,2,0.18240409647773226
50,446,3,0.35160345219365574
50,4452,4,0.3598077620405494
50,975,5,0.6156007283577214
50,1722,6,0.7004835725596631
50,5303,7,0.7663589655631614
50,3677,8,0.7783582636238223
50,1193,9,0.7900845569212472
50,5973,10,0.7930320830055465
51,1154,1,0.03502510100861864
51,3055,2,0.7817596891955798
51,3672,3,0.909503565076917
51,75,4,0.9427152376013649
51,2215,5,0.9613189453244798
51,3117,6,0.9621641576951945
51,1285,7,0.9956686047856136
51,781,8,1.0217736319796336
51,4901,9,1.0359006549935343
51,4749,10,1.0691662083878093
52,1071,1,1.0025772187162305
52,1476,2,1.0170423609000372
52,1213,3,1.0365305549452757
52,3824,4,1.0461130463837138
52,6029,5,1.0903508116027747
52,1780,6,1.145141843643315
52,3365,7,1.2310925324210718
52,1934,8,1.232470843824913
52,2614,9,1.2369365901258271
52,5615,10,1.2403252473647801
53,5179,1,0.10848471188544825
53,1947,2,0.18642884857457848
53,944,3,0.217562139405534
53,4022,4,0.26113803793270735
53,1540,5,0.38234051954788845
53,2246,6,0.3849995926307912
53,3199,7,0.4599549053281253
53,2992,8,0.5892564490101099
53,1588,9,0.6310841910048086
53,4130,10,0.6364195398503357
54,5329,1,0.9934775975669121
54,2252,2,1.0089689543633986
54,1982,3,1.0288357252591471
54,4957,4,1.0384700118867918
54,2916,5,1.0673815033189822
54,873,6,1.2604622502784564
54,1309,7,1.3887840035398478
54,1308,8,1.3904187393852883
54,1307,9,1.3908421226288545
54,1054,10,1.3955296087492877
55,4962,1,0.6217392596140098
55,2227,2,0.719618571179353
55,448,3,0.818934320019413
55,5129,4,0.8205710409010089
55,1959,5,0.8360207980292745
55,5237,6,0.8376241680198449
55,5885,7,0.8438385720049896
55,3534,8,0.8803378683199633
55,5236,9,0.8954363957819503
55,4420,10,0.9911603562535304
56,2064,1,1.0368955195856084
56,2394,2,1.1207064102179118
56,3256,3,1.1337838851171333
56,2004,4,1.151451870600804
56,2518,5,1.1754654767514794
56,4563,6,1.175778418372027
56,2493,7,1.2025800528378836
56,1844,8,1.2037851543756153
56,2075,9,1.2235917333293447
56,3142,10,1.2268772152132332
57,4021,1,0.6207953056046202
57,1660,2,0.6377716928255701
57,3418,3,0.6377716928255701
57,5570,4,0.7091341238401554
57,1788,5,0.7667728199476257
57,3157,6,0.7941731118743977
57,2107,7,0.826112959255358
57,2117,8,0.8346702927762135
57,1053,9,0.8544940724883758
57,4358,10,0.8602699841094384
58,4761,1,0.13134139969924266
58,705,2,0.4113233263074612
58,5530,3,0.4398935401230235
58,403,4,0.4854684830082644
58,4865,5,0.6160457710693873
58,2735,6,0.7472053893441504
58,5206,7,0.7770261994482984
58,738,8,0.7770261994483167
58,189,9,0.817593619661211
58,2940,10,0.8243879166469407
59,60,1,0.01978730209839274
59,103,2,0.15359768776672106
59,104,3,0.15486699781319785
59,106,4,0.22761467666697424
59,105,5,0.22866711925497685
59,107,6,0.2337581311498172
59,1402,7,0.3330970339109213
59,1403,8,0.38438771816909373
59,1680,9,0.41965951912030264
59,1681,10,0.42028079559483306
60,59,1,0.01978730209839274
60,104,2,0.15359768776690608
60,103,3,0.15486699781338137
60,106,4,0.22530943279805862
60,105,5,0.2263725930892286
60,107,6,0.2317220094792288
60,1402,7,0.33773039224744517
60,1403,8,0.38655719408853084
60,1681,9,0.4196595155691764
60,1680,10,0.4199706511576871
61,1972,1,0.4228800588767109
61,2568,2,0.4496205647100215
61,6001,3,0.485622378167271
61,5082,4,0.5686032053454424
61,759,5,0.5892469173831932
61,1337,6,0.63722117490525
61,1574,7,0.7274277024104324
61,1933,8,0.7290431302170205
61,5843,9,0.7569863917705708
61,3402,10,0.7875314191175965
62,21,1,0.7275742066049132
62,5919,2,0.7322016535875921
62,5220,3,0.8726718716326894
62,6173,4,0.8933180735333404
62,6174,5,0.973703446148521
62,1351,6,0.9830943579934114
62,6178,7,1.002520188029112
62,2363,8,1.033250401041193
62,3705,9,1.0384474306325473
62,1383,10,1.0428597626603893
63,2260,1,0.44923819407535903
63,1725,2,0.6428465797756434
63,530,3,0.6596680977418693
63,1298,4,0.7384815359644822
63,1398,5,0.7937442460636016
63,5945,6,0.9424855944824421
63,779,7,0.9661775809704234
63,5382,8,1.0090651221437013
63,2685,9,1.0516676046741256
63,4355,10,1.0547386316031009
64,4613,1,0.890800713210073
64,1241,2,0.9472027650977531
64,2401,3,0.9932458371403976
64,1202,4,0.9980996106438947
64,4672,5,1.0088524338237665
64,5499,6,1.0214015246962707
64,3447,7,1.0305699879958898
64,5300,8,1.0959062722098114
64,1689,9,1.1840425719654981
64,1698,10,1.2239876202957756
65,1117,1,0.9287239437832019
65,3364,2,0.9421912985730232
65,1550,3,1.0088524338238511
65,5890,4,1.0699508528770896
65,4482,5,1.0759799022419652
65,4939,6,1.1256010984634623
65,2954,7,1.1474659142562782
65,2435,8,1.1506525937728964
65,725,9,1.1673878955748966
65,1916,10,1.2276223590135131
66,2266,1,0.5301211036146121
66,5078,2,0.6132141756183862
66,1242,3,0.6718219846237324
66,3025,4,0.6761724485184711
66,583,5,0.7132244334370622
66,2545,6,0.7152826677090456
66,2231,7,0.7347592266274541
66,3192,8,0.7385669540586437
66,5707,9,0.7419791789555715
66,3736,10,0.7494141323920204
67,3471,1,0.5357667634779659
67,3396,2,0.8155622039178176
67,2488,3,0.9158058585321256
67,2041,4,0.9687623932283649
67,4313,5,1.007928864333713
67,3074,6,1.0440166028135998
67,3882,7,1.0583381406242645
67,3128,8,1.059934490363451
67,4763,9,1.0706045940960585
67,4168,10,1.071458808561381
68,4403,1,0.2625077020259304
68,5787,2,0.44977065956363865
68,249,3,0.5172482277390862
68,3667,4,0.5346253842797776
68,4222,5,0.5616775508745129
68,3945,6,0.6102639744156044
68,2187,7,0.6145770779182135
68,2633,8,0.6157076112117909
68,6157,9,0.6368199237272012
68,2174,10,0.6643860141454009
69,4319,1,0.3076374144534066
69,2558,2,0.3694029244932037
69,2354,3,0.6200035527891767
69,5309,4,0.6450702571494398
69,1233,5,0.6714242887556864
69,1623,6,0.692256146013039
69,3910,7,0.7187036499773443
69,3149,8,0.7363285476785525
69,3662,9,0.8398837344905506
69,4924,10,0.8533240504605121
70,4828,1,1.044294822326028
70,2176,2,1.0587573214789832
70,5133,3,1.1240782124192037
70,1267,4,1.1485339391339122
70,5904,5,1.2007660808759724
70,5922,6,1.2140535495787568
70,5182,7,1.234783247882323
70,1064,8,1.2463391309846215
70,1964,9,1.2576432549520398
70,332,10,1.2661518934324874
71,739,1,0.6697123600122956
71,2278,2,0.6849011485342428
71,5192,3,0.6940871017183647
71,5264,4,0.7273858599632747
71,2815,5,0.8474146207559519
71,4844,6,0.9858704129377944
71,5635,7,0.9880254547301125
71,2275,8,1.020843898652008
71,5753,9,1.0303003966933157
71,922,10,1.0316412578306726
72,5751,1,0.12223941157950535
72,4242,2,0.13857437237511766
72,656,3,0.13857437237511766
72,4696,4,0.13857437237511766
72,2737,5,0.4194536322616127
72,1394,6,0.4733379193923257
72,4211,7,0.4733379193923257
72,4282,8,0.6651769996580826
72,221,9,0.7249455678255983
72,3079,10,0.9135408737456484
73,1647,1,0.8000683597299495
73,4683,2,1.0383548838840122
73,5275,3,1.0383548838840395
73,1231,4,1.0527572725923768
73,6023,5,1.0527572725924037
73,4126,6,1.0749648850128848
73,4011,7,1.111546469503989
73,4476,8,1.1135113308998021
73,3506,9,1.1135113308998021
73,1631,10,1.1273214789241117
74,541,1,0.15998106629284872
74,4548,2,0.9300729752024685
74,3678,3,1.5879925473930698
74,2168,4,1.6005133027495126
74,4160,5,1.6717728777165939
74,194,6,1.6786739268261037
74,1604,7,1.7093897499545416
74,2747,8,1.7611166454000466
74,2744,9,1.7611166454000466
74,3540,10,1.7611166454000466
75,3672,1,0.23721345486833456
75,3042,2,0.5620895985778861
75,967,3,0.6041924527956484
75,3175,4,0.6238784471294919
75,1824,5,0.777026199448591
75,4836,6,0.7816916117390447
75,2154,7,0.8124284201084213
75,692,8,0.8126197785666688
75,2540,9,0.812753609114526
75,244,10,0.8136165491347213
76,3659,1,0.2683014171660561
76,4102,2,0.3517631877821178
76,3162,3,0.4886328765554877
76,3202,4,0.5253655987996215
76,2618,5,0.5362185939741685
76,4840,6,0.5481877552440281
76,2666,7,0.5631332708261811
76,3465,8,0.5742118979850173
76,4905,9,0.5751035555272647
76,5199,10,0.5845535489439245
77,4646,1,0.4890883416255637
77,491,2,0.5584135072257665
77,2757,3,0.8240256588024739
77,2561,4,1.0639093783494202
77,5357,5,1.0851984932919738
77,2383,6,1.1335784896087802
77,182,7,1.143264616735202
77,4601,8,1.1780414266878925
77,4586,9,1.2820415047343638
77,1036,10,1.3145189247624043
78,3899,1,0.8883619368819691
78,5235,2,0.8949004288154241
78,4373,3,0.9014624031845295
78,5028,4,0.9116823668370805
78,6055,5,0.9259962431353937
78,4837,6,0.9809509324616557
78,4608,7,1.0041480837673684
78,4607,8,1.0041480837673684
78,271,9,1.0381405317975767
78,864,10,1.0391537209500736
79,2239,1,0.27137816207925863
79,4399,2,0.45638208446949674
79,3285,3,0.5548880791072472
79,3439,4,0.5668283972448862
79,3131,5,0.6163251525890061
79,4972,6,0.6249107261215772
79,5984,7,0.6251550535457302
79,4398,8,0.6355636289455524
79,4133,9,0.6553541283191913
79,2997,10,0.6772882507517989
80,2986,1,0.7817602818294056
80,237,2,0.878515718931975
80,809,3,1.010084711807955
80,1608,4,1.0419997692676741
80,2054,5,1.1051596999723101
80,1707,6,1.3277712917598432
80,4125,7,1.3280008024894339
80,2215,8,1.328293434721944
80,1285,9,1.3669810742308273
80,1675,10,1.3725314671515514
81,764,1,0.7149225666653432
81,2385,2,0.7198197884922041
81,4542,3,0.7201305288100271
81,3194,4,0.797631568234803
81,702,5,0.8385468336592766
81,1577,6,0.8712274047440568
81,1150,7,0.8736652767699843
81,37,8,0.8807943967438605
81,2943,9,0.8835846480384356
81,4738,10,0.8883347175824144
82,3240,1,0.16391864415708302
82,5574,2,0.20408828811225277
82,867,3,0.4552292918972195
82,1993,4,0.4711861793851103
82,4190,5,0.6610577839815915
82,2106,6,0.8155708716631926
82,497,7,0.8362662683252436
82,2143,8,0.8392587604466031
82,3419,9,0.8434836666329032
82,850,10,0.8825641340788791
83,5048,1,0.26029218789999503
83,732,2,0.4833194258828536
83,4661,3,0.5037411068362783
83,1114,4,0.5307132637418158
83,853,5,0.5957973182575022
83,3422,6,0.7403961111725325
83,2743,7,0.7458908440195032
83,3932,8,0.8025855700541058
83,3951,9,0.8236090549147813
83,3193,10,0.8538789791098768
84,4767,1,0.5749963091140724
84,4768,2,0.5770397965426232
84,3831,3,0.6268856898836717
84,3832,4,0.635674028074556
84,3830,5,0.637637283779788
84,6008,6,0.7543480302418771
84,2379,7,0.764672425526974
84,674,8,0.7738448334968369
84,2229,9,0.7803742302228611
84,5222,10,0.7927201834393699
85,4535,1,0.0566079252656707
85,4842,2,0.11106185233780046
85,1142,3,0.36556945124336143
85,2911,4,0.38178311788695973
85,4878,5,0.43945061759298204
85,4006,6,0.8545554038355645
85,6004,7,0.8729362458450213
85,865,8,0.8735751538173369
85,4569,9,0.8820317416017972
85,3791,10,0.9000560257361404
86,1188,1,0.05941547620370225
86,4287,2,0.8639328814139534
86,384,3,0.9213359148152268
86,6067,4,0.9213359148152268
86,1416,5,1.4664608165419448
86,2734,6,1.5174559798997331
86,4504,7,1.6497322405639376
86,1565,8,1.6497322405639376
86,5272,9,1.649865976472906
86,1814,10,1.649865976472906
87,1498,1,0.06301962901261983
87,1333,2,0.7486973120569214
87,5926,3,1.6381328891051947
87,4989,4,1.7589500557331308
87,1264,5,2.059913511986161
87,4391,6,2.079808179872653
87,2781,7,2.1085763093820664
87,5793,8,2.1105634963143864
87,3303,9,2.1282418073319636
87,5810,10,2.15330294560238
88,5668,1,0.75968585465887
88,709,2,1.0023135863042592
88,2020,3,1.0845838735281508
88,5858,4,1.1784373587376888
88,19,5,1.2033708916345174
88,1908,6,1.247237034343056
88,347,7,1.275588499757216
88,927,8,1.294304445932091
88,2536,9,1.3061771152954895
88,6031,10,1.318476763395098
89,90,1,0.05034510317133954
89,594,2,0.452977373733649
89,595,3,0.8557993500665607
89,3552,4,1.807202562877476
89,5632,5,1.807202562877476
89,3410,6,1.8556600951527586
89,1967,7,1.8560277701485843
89,3411,8,1.857004475566252
89,5633,9,1.8681003397872136
89,351,10,1.871468599968221
90,89,1,0.05034510317133954
90,594,2,0.4576695493771098
90,595,3,0.8536843164780866
90,5632,4,1.8094271929910786
90,3552,5,1.8094271929910786
90,3410,6,1.8508869789422422
90,3411,7,1.8517919778764724
90,1967,8,1.857131789249727
90,351,9,1.865656756028541
90,5633,10,1.8681889187879854
91,325,1,0.46709728810621237
91,5516,2,0.6726355336646593
91,1091,3,0.7216030182888806
91,4838,4,0.7888820583839029
91,4377,5,0.7987814891002839
91,748,6,0.7988505407217072
91,2923,7,0.8367716066810409
91,3640,8,0.8834832287092844
91,1903,9,0.8947307003843069
91,3406,10,0.8954823352869898
92,1021,1,0.7264574543867052
92,2880,2,0.7857904157833973
92,2047,3,0.7975077830744141
92,5176,4,0.8590755642218009
92,1479,5,0.8860768427689522
92,5273,6,0.8978288615730193
92,4777,7,0.9112776844459436
92,5639,8,0.9234206222729658
92,292,9,0.9549726058210205
92,5690,10,0.97855113905478
93,3767,1,0.2245198590808834
93,5683,2,0.31599806733339025
93,1840,3,0.46198142490384614
93,3703,4,0.4940963026196679
93,5290,5,0.5110006364090687
93,1898,6,0.5197225575622704
93,1897,7,0.5299225533376501
93,1860,8,0.5343702824368894
93,4461,9,0.5463505358947705
93,6114,10,0.6019401191093241
94,1943,1,0.19223361414145665
94,5228,2,0.41791790206566326
94,406,3,0.7015537001532745
94,2077,4,0.7341955690201036
94,1512,5,0.82416412098805
94,4721,6,0.8619542275520641
94,3502,7,0.8627436774077257
94,2196,8,0.9503945883770758
94,3965,9,0.9734219622586622
94,527,10,1.0032116029937588
95,4656,1,0.5617454299467727
95,4724,2,0.5882965419503176
95,4677,3,0.5951897741736752
95,4930,4,0.6173094225943996
95,480,5,0.6181293759584333
95,2723,6,0.6511273003786167
95,5807,7,0.6529497533698942
95,2944,8,0.6683166408196735
95,154,9,0.6933268302593537
95,1805,10,0.6942111716931645
96,5474,1,0.18734866567917174
96,2814,2,0.51789964628413
96,3539,3,0.6479794535306893
96,4691,4,0.6823731856196827
96,5917,5,0.7682504353298336
96,3564,6,0.7990703182160973
96,5747,7,0.8486495408374497
